latitude,longitude,gi_star,p_value,hotspot_category,weight_sum
8.624600346713148,76.9776130718189,,0.001,Not Significant,0.009812074
8.743925953891104,76.978238388833,-0.14804107380173054,0.47,Not Significant,0.009812074
8.400401610102309,76.97827795425013,-0.22385381043797178,0.329,Not Significant,0.01363712
8.40582557862779,76.97830544920518,-0.316504954277682,0.224,Not Significant,0.003991352
8.42390546229015,76.97839723183827,-0.5461717850463806,0.132,Not Significant,0.009812074
8.463681144338363,76.97859987289226,-0.631907158946983,0.038,Cold Spot (95% Confidence),0.01363712
8.470913077345541,76.97863682300378,0.6176884760055682,0.073,Not Significant,0.01363712
8.472721060154992,76.97864606564247,0.5708570440113566,0.103,Not Significant,0.01363712
8.478145007521157,76.97867380582534,-0.25435997073551275,0.32,Not Significant,0.007816398
8.487184916255217,76.97872008035539,0.5190941330475888,0.13,Not Significant,0.029269916
8.488992897470265,76.97872934139562,0.7752479323105299,0.06,Not Significant,0.01363712
8.507072699860938,76.97882206427211,0.27484691515140497,0.214,Not Significant,0.007816398
8.510688658207748,76.97884063338971,-0.22207898459269126,0.375,Not Significant,0.007816398
8.512496637114497,76.97884992101659,-0.25929091971253204,0.309,Not Significant,0.01180775
8.514304615843427,76.97885921068892,-0.19133814423786422,0.387,Not Significant,0.01363712
8.51792057276768,76.97887779617015,0.4295251503510452,0.15,Not Significant,0.013803426
8.51972855096293,76.97888709197915,-0.11603692193324551,0.439,Not Significant,0.029269916
8.526960461963903,76.97892429567199,0.9799959413914444,0.107,Not Significant,0.009812074
8.617359108260665,76.97939210468046,,0.001,Not Significant,0.003991352
8.74210850039545,76.98004609122702,-0.18362381994891577,0.497,Not Significant,0.01363712
8.384120585390257,76.9800111254483,-0.5506333826606243,0.139,Not Significant,0.003991352
8.398584494648162,76.98008440620694,0.37072163562354205,0.15,Not Significant,0.019624148
8.404008457724865,76.98011192022264,-0.4318067312109112,0.096,Not Significant,0.01363712
8.409432419220934,76.98013945263912,-0.5161412535799921,0.079,Not Significant,0.003991352
8.43655220295681,76.9802773907771,,0.001,Not Significant,0.009812074
8.458248001392475,76.98038807262945,,0.001,Not Significant,0.015632796
8.470903872064666,76.98045277309224,0.8073493313169717,0.05,Hot Spot (95% Confidence),0.023449194
8.474519833521509,76.98047127735431,0.32294847523731945,0.143,Not Significant,0.003991352
8.478135794270095,76.98048978980178,-0.4193212250078794,0.181,Not Significant,0.003991352
8.487175693041005,76.98053610673392,1.3174706266327167,0.021,Hot Spot (95% Confidence),0.021453518
8.48898367226337,76.9805453762602,0.7241761799311068,0.061,Not Significant,0.031431898
8.49802356571408,76.98059175459326,0.3721210070794102,0.196,Not Significant,0.01180775
8.50344749965429,76.98061960615617,0.23813908555693603,0.228,Not Significant,0.01363712
8.537799044105103,76.9807964272832,-0.6582816196567627,0.033,Cold Spot (95% Confidence),0.01363712
8.539607018347512,76.98080575413536,-0.21115816349386896,0.392,Not Significant,0.003991352
8.543222966297128,76.98082441398384,-0.6963404751667837,0.014,Cold Spot (95% Confidence),0.015632796
8.563110667252017,76.98092718960187,0.24887734615050747,0.236,Not Significant,0.019624148
8.384111467385877,76.98182666917394,-0.842733004334449,0.001,Cold Spot (99% Confidence),0.007816398
8.398575360695316,76.98190001701917,-0.20724039027787283,0.374,Not Significant,0.035256944
8.400383346569479,76.98190919470751,0.24798371294272045,0.224,Not Significant,0.01363712
8.402191332268071,76.9819183744422,0.04624816491185343,0.339,Not Significant,0.009812074
8.407615288310058,76.98194592592452,-0.6178805838299677,0.024,Cold Spot (95% Confidence),0.007816398
8.411231258126186,76.98196430381181,-0.7452371406687055,0.035,Cold Spot (95% Confidence),0.009812074
8.469086679352914,76.98225946360553,1.0061883048429179,0.03,Hot Spot (95% Confidence),0.05271911
8.470894658352506,76.98226872113445,0.7929540336854928,0.047,Hot Spot (95% Confidence),0.04091136
8.472702637175095,76.98227798071146,0.877411943971513,0.039,Hot Spot (95% Confidence),0.009812074
8.479934550694624,76.98231503950176,-0.704030902834913,0.019,Cold Spot (95% Confidence),0.015632796
8.48355050639138,76.98233358118688,1.227038707820964,0.031,Hot Spot (95% Confidence),0.007816398
8.487166461379076,76.98235213106581,0.8608373833953755,0.042,Hot Spot (95% Confidence),0.05088974
8.498014322084835,76.98240782986922,-0.1752369930825528,0.475,Not Significant,0.021453518
8.503438250041148,76.98243570692946,0.0867204720757268,0.312,Not Significant,0.017628472
8.505246225671291,76.98244500338078,-0.11382289517835764,0.477,Not Significant,0.027440546000000003
8.51247812641442,76.98248220967656,-0.4448509643413542,0.139,Not Significant,0.003991352
8.52332597219273,76.98253808059731,-0.37737731388490986,0.24,Not Significant,0.009812074
8.526941919361283,76.98255672063297,-0.42572392639217893,0.102,Not Significant,0.007816398
8.561293381880075,76.98273420991603,-0.1398300452000211,0.481,Not Significant,0.033261268000000004
8.56310135180531,76.98274357195919,0.3703615309455105,0.191,Not Significant,0.01363712
8.611916472047172,76.98299712237748,-0.5740871379818807,0.044,Cold Spot (95% Confidence),0.009812074
8.7457053864955,76.98369970873621,,0.001,Not Significant,0.009812074
8.39856621838421,76.98371562578514,0.5333002733973482,0.122,Not Significant,0.003991352
8.454613636809645,76.9840013469578,,0.001,Not Significant,0.01363712
8.46726948202524,76.98406613718622,0.6589212358564548,0.07,Not Significant,0.021453518
8.469077459205666,76.98407540113239,0.7968183642495558,0.047,Hot Spot (95% Confidence),0.037086314
8.487157221269477,76.98416815334913,1.4355176915821273,0.026,Hot Spot (95% Confidence),0.035256944
8.488965196501002,76.98417743984733,1.5529305995863663,0.017,Hot Spot (95% Confidence),0.02544487
8.498005069996971,76.98422390309634,0.3442174461651731,0.196,Not Significant,0.01363712
8.503428991963906,76.98425180565377,0.12095214695804751,0.278,Not Significant,0.009812074
8.512468858354532,76.98429835093368,-0.7047125200886949,0.035,Cold Spot (95% Confidence),0.007816398
8.516084803665926,76.98431698340285,-0.5832941063578525,0.031,Cold Spot (95% Confidence),0.009812074
8.523316692153067,76.98435427295564,-0.30098726155413247,0.309,Not Significant,0.009812074
8.53597249014752,76.9844196086522,-0.15543115833032908,0.477,Not Significant,0.015632796
8.539588430827042,76.9844382944586,-0.38105813259346016,0.124,Not Significant,0.007816398
8.543204370792857,76.9844569884721,-0.25187387931638316,0.367,Not Significant,0.007816398
8.56489999558353,76.98456932492432,-0.0972347921481222,0.483,Not Significant,0.003991352
8.56851593054519,76.9845880763984,-0.5149867924699659,0.155,Not Significant,0.01363712
8.610099131063569,76.98480430855145,-0.5006309493663403,0.106,Not Significant,0.007816398
8.611907094148405,76.98481373458883,-0.6320905695171639,0.015,Cold Spot (95% Confidence),0.009812074
8.613715057053346,76.9848231626799,-0.5737381698206219,0.045,Cold Spot (95% Confidence),0.003991352
8.620946906873396,76.98486089558192,-0.5504800972153996,0.136,Not Significant,0.007816398
8.662529987350995,76.98507849760468,0.9361591514906333,0.13,Not Significant,0.003991352
8.664337945203862,76.98508798321821,-0.842261124269936,0.001,Cold Spot (99% Confidence),0.02727424
8.761967399562073,76.9856032593873,,0.001,Not Significant,0.017628472
8.376861271454029,76.98542105866974,,0.001,Not Significant,0.003991352
8.393133121017371,76.9855036613727,-0.39793162443676333,0.262,Not Significant,0.009812074
8.394941103425388,76.98551284969953,-0.472051704741572,0.215,Not Significant,0.009812074
8.414828898322723,76.98561405659916,-0.3980003328759078,0.262,Not Significant,0.007816398
8.42206081846548,76.98565092061763,,0.001,Not Significant,0.009812074
8.431100714682561,76.9856970467798,,0.001,Not Significant,0.01363712
8.465452280087144,76.98587279383815,-0.06938302221465367,0.471,Not Significant,0.009812074
8.467260255446579,76.98588206419782,0.1802666808020488,0.243,Not Significant,0.009812074
8.470876205634504,76.98590061107257,0.7143281492932193,0.05,Hot Spot (95% Confidence),0.003991352
8.492571891880083,76.98601206469144,0.1718976297999688,0.253,Not Significant,0.015632796
8.50522769705795,76.98607721578414,0.3279457402954867,0.159,Not Significant,0.003991352
8.507035668515536,76.98608653129376,0.11158120097938468,0.283,Not Significant,0.019624148
8.523307403629278,76.98617046326261,-0.39780974693599375,0.198,Not Significant,0.01363712
8.5251153733074,76.98617979930248,-0.33016468881713285,0.194,Not Significant,0.009812074
8.52873131212917,76.98619847754209,-0.3016415822995525,0.247,Not Significant,0.007816398
8.530539281272734,76.98620781974194,-0.5067178417042005,0.15,Not Significant,0.01363712
8.563082695338942,76.98637633052034,-0.1338750380156441,0.478,Not Significant,0.003991352
8.564890661089292,76.98638571174332,-0.6724536355323799,0.011,Cold Spot (95% Confidence),0.01363712
8.613705668581588,76.98663978145282,-0.5365738881848923,0.044,Cold Spot (95% Confidence),0.003991352
8.620937510403841,76.98667754883473,-0.30558834522711625,0.327,Not Significant,0.007816398
8.40035588856971,76.9873560400416,-0.8429088485414313,0.001,Cold Spot (99% Confidence),0.003991352
8.405779827162739,76.98738366096579,-0.10545797677147795,0.49,Not Significant,0.017628472
8.414819721302605,76.98742973688132,-0.5504072094748867,0.14,Not Significant,0.009812074
8.461827099830598,76.98767015884926,-0.3014578642684109,0.246,Not Significant,0.009812074
8.465443047080752,76.98768871033461,-0.3573817397447397,0.142,Not Significant,0.01363712
8.46725102044042,76.98769798915767,-0.2644073876338579,0.27,Not Significant,0.015632796
8.469058993623099,76.98770727003436,-0.10589167739618585,0.493,Not Significant,0.009812074
8.478098856880397,76.98775370522435,-0.40127518888840424,0.221,Not Significant,0.019624148
8.492562628875287,76.98782810833524,-0.13092687960843175,0.445,Not Significant,0.015632796
8.50702638950994,76.98790264292184,-0.20534375398779584,0.368,Not Significant,0.029436222
8.514258265561283,76.98793995952606,-0.5711137741789764,0.024,Cold Spot (95% Confidence),0.009812074
8.51787420251943,76.98795863015722,-0.3980003328759078,0.248,Not Significant,0.007816398
8.526914041798808,76.98800534269789,-0.3265343194043429,0.192,Not Significant,0.009812074
8.535953876623093,76.98805210661864,-0.2925642944788845,0.216,Not Significant,0.017628472
8.539569809304352,76.98807082657468,-0.026600987859940237,0.433,Not Significant,0.009812074
8.561265390390833,76.98818331898907,-0.6319621616020449,0.085,Not Significant,0.01363712
8.57211317127727,76.98823967622067,,0.001,Not Significant,0.009812074
8.581152983757057,76.98828669713055,,0.001,Not Significant,0.015632796
8.620928105351616,76.98849420003172,0.14572598462788516,0.268,Not Significant,0.007816398
8.651663366894994,76.98865522527507,,0.001,Not Significant,0.003991352
8.46000989051284,76.98947677525096,-0.08832923156953161,0.464,Not Significant,0.01363712
8.465433805648725,76.98950462477747,-0.21755975524049767,0.351,Not Significant,0.003991352
8.476281631141356,76.9895603793296,-0.2866327271600454,0.338,Not Significant,0.01363712
8.478089601436844,76.98956967894985,-0.050685297123716305,0.44,Not Significant,0.007816398
8.503401166948088,76.98970008951419,0.6523885434895784,0.074,Not Significant,0.019624148
8.505209134581305,76.98970941997645,0.546023444068908,0.083,Not Significant,0.009812074
8.510633036414124,76.9897374237025,-0.4765785867932264,0.092,Not Significant,0.003991352
8.512441003336003,76.98974676239108,-0.6752362819304512,0.011,Cold Spot (95% Confidence),0.007816398
8.526904732302553,76.98982154594495,-0.028170012518179112,0.426,Not Significant,0.007816398
8.528712697621762,76.98983090314555,-0.12804041316905876,0.464,Not Significant,0.009812074
8.534136592509688,76.98985898709023,-0.06491975701874121,0.459,Not Significant,0.017628472
8.53594455711564,76.98986835251964,0.038772114732401636,0.379,Not Significant,0.003991352
8.537752521543188,76.9898777200063,-0.16935341674844692,0.378,Not Significant,0.009812074
8.539560485792292,76.98988708955035,-0.17043092941154928,0.411,Not Significant,0.017794778
8.541368449862917,76.98989646115182,-0.0848253717052826,0.463,Not Significant,0.021453518
8.591991371228252,76.99015970149308,-0.029164563062303573,0.399,Not Significant,0.019624148
8.597415247325563,76.99018800153048,-0.10586638265260817,0.49,Not Significant,0.003991352
8.611878909010768,76.99026355889326,-0.33796413709479944,0.286,Not Significant,0.019624148
8.613686865912019,76.99027301283,0.06584829428612195,0.306,Not Significant,0.009812074
8.622726647717707,76.99032031340508,-0.2720166193947368,0.336,Not Significant,0.043073342
8.624534603538475,76.9903297796987,1.2546112980433524,0.061,Not Significant,0.007816398
8.713124217277732,76.9907961520923,,0.001,Not Significant,0.003991352
8.76013077391138,76.99104562508835,,0.001,Not Significant,0.007816398
8.384065752209866,76.99090435707626,-0.4334408119365296,0.225,Not Significant,0.003991352
8.403953492666925,76.99100570549264,0.1993696648432889,0.256,Not Significant,0.01363712
8.445536881216874,76.99121841969318,0.1998728001826349,0.245,Not Significant,0.029436221999999998
8.454576735947745,76.9912648058695,0.35174002746833494,0.215,Not Significant,0.009812074
8.458192676602993,76.99128337473917,-0.2733054378785484,0.294,Not Significant,0.019624148
8.463616586259478,76.99131124347252,-0.3428709880171103,0.186,Not Significant,0.009812074
8.478080337554932,76.99138565061953,-0.2944660379604687,0.367,Not Significant,0.009812074
8.492544077506723,76.99146018945801,0.04662515147460102,0.309,Not Significant,0.003991352
8.497967977060256,76.99148817547906,0.021486443388551307,0.339,Not Significant,0.01363712
8.503391875014938,76.99151618002388,-0.2264532762672779,0.357,Not Significant,0.048894064
8.508815771369768,76.99154420309372,-0.4185845530879907,0.144,Not Significant,0.003991352
8.510623736465686,76.99155354823391,-0.7842824229106391,0.003,Cold Spot (99% Confidence),0.007816398
8.52689541431866,76.99163774713496,-0.3539679725956606,0.167,Not Significant,0.027440546000000003
8.534127266509572,76.99167522239945,-0.2109790343820931,0.366,Not Significant,0.02544487
8.537743191534853,76.99169397238633,-0.13630684342901267,0.437,Not Significant,0.009812074
8.546783000974344,76.99174088339106,-0.5199120924672621,0.168,Not Significant,0.009812074
8.550398923499884,76.99175966220892,-0.43003174760268403,0.204,Not Significant,0.009812074
8.595597894656349,76.99199509265942,-0.29071678344245483,0.304,Not Significant,0.01363712
8.602829719637262,76.99203288103608,-0.37555052146434237,0.31,Not Significant,0.003991352
8.62271722349531,76.99213696910935,0.8882174568577258,0.083,Not Significant,0.017628472
8.64441265738145,76.99225080422048,,0.001,Not Significant,0.007816398
8.380440633061918,76.99270147148134,-0.4743876155970198,0.14,Not Significant,0.003991352
8.427447942338963,76.992941534632,-0.0462207339584444,0.369,Not Significant,0.015632796
8.443719675519178,76.99302495754591,0.9034823723459549,0.095,Not Significant,0.003991352
8.445527644990218,76.99303423705122,-0.1940603807988505,0.468,Not Significant,0.031265592
8.447335614284658,76.99304351861527,0.9034823723459545,0.078,Not Significant,0.003991352
